Node_1	Node_2
22912	9954
22912	8843
22912	14373
22912	11075
22912	12487
22912	19009
22912	11098
22912	11095
22912	11096
22912	11157
22912	11158
22912	8839
22912	12163
22912	12918
22912	11093
22912	11408
22912	11365
22912	15044
22912	11367
22912	14371
22912	14372
22912	10374
22912	12939
22912	12893
22912	12525
22912	12526
22912	12527
22912	12528
22912	12529
22912	12545
22913	12813
22913	13387
22913	13388
22913	13301
22913	12759
22913	11409
22913	11945
22913	11943
22913	11947
22913	11958
22913	11950
22913	14746
22913	14747
22913	18293
22913	10361
22913	14748
22913	10365
22913	10366
22914	12813
22914	13582
22914	12604
22914	8987
22914	12758
22914	12759
22914	11929
22914	11116
22914	11944
22914	11115
22914	11945
22914	11943
22914	11958
22914	13221
22914	14764
22914	8313
22914	11817
22914	11002
22914	12545
22914	11927
22914	11928
22914	10365
22914	10366
22915	12009
22915	11651
22915	18930
22915	14378
22915	12759
22915	11364
22915	11714
22915	11715
22915	11110
22915	11229
22915	11944
22915	11656
22915	11945
22915	11657
22915	11943
22915	11920
22915	11958
22915	11921
22915	11940
22915	11649
22915	11650
22915	11950
22915	12004
22915	11997
22915	11173
22915	11211
22915	21855
22915	13846
22915	11171
22915	9906
22915	11661
22915	11960
22915	14375
22915	11941
22915	11949
22915	11408
22915	13591
22915	13593
22915	14377
22915	15044
22915	11367
22915	15046
22915	15049
22915	16313
22915	16314
22915	16315
22915	14371
22915	14372
22915	14380
22915	10361
22915	11752
22915	11751
22916	12813
22916	15074
22916	15076
22916	15075
22916	8960
22916	8968
22916	12572
22916	12547
22916	12538
22916	15073
22916	11777
22916	11778
22916	12759
22916	11364
22916	11958
22916	14964
22916	14965
22916	14966
22916	14665
22916	14967
22916	14968
22916	10813
22916	10361
22916	10814
22916	10815
22916	8971
22916	8972
22916	8973
22916	10817
22916	10816
22916	10821
22916	10822
22916	10823
22916	10824
22916	10825
22916	10826
22916	10827
22916	12165
22916	12545
22916	11927
22916	11928
22916	10365
22916	10366
22917	12813
22917	9607
22917	11991
22917	9605
22917	11968
22917	11942
22917	12604
22917	9000
22917	8994
22917	9606
22917	11682
22917	11106
22917	9599
22917	9601
22917	11980
22917	12018
22917	12759
22917	12564
22917	11364
22917	11110
22917	11229
22917	11920
22917	14280
22917	11932
22917	11948
22917	12004
22917	11997
22917	12182
22917	12539
22917	11173
22917	10362
22917	11923
22917	9011
22917	9015
22917	9602
22917	11941
22917	9597
22917	9598
22917	9600
22917	9608
22917	9603
22917	10633
22917	10634
22917	17026
22917	11826
22917	17233
22917	15711
22917	17234
22917	12019
22917	14281
22917	11704
22917	16313
22917	16314
22917	16315
22917	14371
22917	14372
22917	10361
22917	11963
22917	11988
22917	11990
22917	11729
22917	9604
22917	12545
22917	11927
22917	11928
22918	12813
22918	8987
22918	12758
22918	12759
22918	11364
22918	11116
22918	11944
22918	11115
22918	11945
22918	11943
22918	11958
22918	11921
22918	11940
22918	13221
22918	10361
22918	12545
22918	11927
22918	11928
22918	10365
22918	10366
22919	13298
22919	8987
22919	12758
22919	12759
22919	11364
22919	11116
22919	11110
22919	11229
22919	11944
22919	11115
22919	11920
22919	13299
22919	12606
22919	12586
22919	13221
22919	22111
22919	10361
22919	12545
22919	11927
22919	11928
22920	9082
22920	12813
22920	11733
22920	11732
22920	12950
22920	12737
22920	14631
22920	12614
22920	11656
22920	11658
22920	15042
22920	12268
22920	13371
22920	14907
22920	12553
22920	14653
22920	14906
22920	13372
22920	13374
22920	14818
22920	12121
22920	12122
22920	12949
22920	10624
22920	12939
22920	17988
22920	12893
22920	13373
22920	12525
22920	12526
22920	12529
22920	12533
22920	12534
22920	12540
22920	10365
22920	10366
22920	12578
22921	11501
22921	11500
22921	12484
22921	8944
22921	13064
22921	14487
22921	14191
22921	18163
22921	15747
22921	12639
22921	11503
22921	11502
22921	12106
22921	11974
22921	11920
22921	12560
22921	12555
22921	12556
22921	12551
22921	12557
22921	12558
22921	12559
22921	12635
22921	12637
22921	12562
22921	12183
22921	12567
22921	12594
22921	12640
22921	12641
22921	12642
22921	12643
22921	15815
22921	15746
22921	18875
22921	14474
22921	15898
22921	12265
22921	12883
22921	12881
22921	12882
22921	11493
22921	11506
22921	11505
22921	11504
22921	12158
22921	11566
22921	15743
22921	15744
22921	15741
22921	15742
22921	12261
22921	15562
22921	16313
22921	16314
22921	16315
22921	10361
22921	12277
22921	15433
22921	15434
22921	14489
22921	14490
22921	13943
22921	14491
22921	15745
22921	11483
22921	11484
22921	11486
22921	11490
22921	11491
22921	11495
22921	11496
22921	11497
22921	11498
22921	11499
22921	12638
22921	12636
22921	11492
22921	11494
22922	12747
22922	11501
22922	11500
22922	12157
22922	9559
22922	12484
22922	13064
22922	14487
22922	13057
22922	13055
22922	14495
22922	15747
22922	12639
22922	12951
22922	11503
22922	11502
22922	12106
22922	12560
22922	12555
22922	12556
22922	12551
22922	12557
22922	12558
22922	12559
22922	12635
22922	12637
22922	12562
22922	12183
22922	12567
22922	12594
22922	12640
22922	12641
22922	12642
22922	12643
22922	14301
22922	15815
22922	12265
22922	11203
22922	15816
22922	11493
22922	11506
22922	11505
22922	11504
22922	12158
22922	11566
22922	15743
22922	15744
22922	15741
22922	15742
22922	12261
22922	9932
22922	11202
22922	11483
22922	11484
22922	11486
22922	11490
22922	11491
22922	11495
22922	11496
22922	11497
22922	11498
22922	11499
22922	11201
22922	12638
22922	12636
22922	20700
22922	11492
22922	11494
22923	12813
22923	11501
22923	11500
22923	13353
22923	13354
22923	13355
22923	13357
22923	13358
22923	13359
22923	13360
22923	13361
22923	10909
22923	12484
22923	13064
22923	14487
22923	14191
22923	13356
22923	15747
22923	12639
22923	11503
22923	11502
22923	11320
22923	12106
22923	11974
22923	12560
22923	12555
22923	12556
22923	12551
22923	12557
22923	12558
22923	12559
22923	12635
22923	12637
22923	12562
22923	12183
22923	12567
22923	12594
22923	12640
22923	12641
22923	12642
22923	12643
22923	15815
22923	15746
22923	18875
22923	14474
22923	15898
22923	12265
22923	12264
22923	11072
22923	11493
22923	11506
22923	11505
22923	11504
22923	12158
22923	11566
22923	15743
22923	15744
22923	15741
22923	15742
22923	12261
22923	15562
22923	16313
22923	16314
22923	16315
22923	10361
22923	12277
22923	15433
22923	15434
22923	14489
22923	14490
22923	13943
22923	14491
22923	15745
22923	11483
22923	11484
22923	11486
22923	11490
22923	11491
22923	11495
22923	11496
22923	11497
22923	11498
22923	11499
22923	12638
22923	12636
22923	11492
22923	11494
22924	11181
22924	10808
22924	14097
22924	9591
22924	8306
22924	8970
22924	9690
22924	10796
22924	12457
22924	19906
22924	9686
22924	9688
22924	9689
22924	9691
22924	9693
22924	9694
22924	9695
22924	9696
22924	19781
22924	13719
22924	22043
22924	11166
22924	9005
22924	13321
22924	20910
22924	8299
22924	8944
22924	19908
22924	14191
22924	10928
22924	12270
22924	12886
22924	8005
22924	21159
22924	8089
22924	8604
22924	8304
22924	12275
22924	10300
22924	8278
22924	8305
22924	8501
22924	21158
22924	11236
22924	11237
22924	18069
22924	10780
22924	11211
22924	21855
22924	9018
22924	9022
22924	8302
22924	9579
22924	9578
22924	9679
22924	9684
22924	9685
22924	8298
22924	10733
22924	10734
22924	10735
22924	10736
22924	10737
22924	10738
22924	10739
22924	13322
22924	13324
22924	10785
22924	10786
22924	10787
22924	10788
22924	10789
22924	10790
22924	10791
22924	10792
22924	10793
22924	10794
22924	10795
22924	10797
22924	10798
22924	10799
22924	10800
22924	10801
22924	10802
22924	10803
22924	10804
22924	10805
22924	10806
22924	10807
22924	10774
22924	10775
22924	10776
22924	10782
22924	10777
22924	10778
22924	10779
22924	10781
22924	10783
22924	10784
22924	9906
22924	16213
22924	12265
22924	9585
22924	9586
22924	9589
22924	15118
22924	9587
22924	9588
22924	9580
22924	9581
22924	8108
22924	8109
22924	8672
22924	9584
22924	8693
22924	9954
22924	12264
22924	9590
22924	15116
22924	12919
22924	12488
22924	18794
22924	9964
22924	19868
22924	12360
22924	19869
22924	19498
22924	15117
22924	11165
22924	8839
22924	11118
22924	13241
22924	11408
22924	9006
22924	11566
22924	8166
22924	8167
22924	8168
22924	8169
22924	12923
22924	12874
22924	13323
22924	11361
22924	16313
22924	16314
22924	16315
22924	11351
22924	11114
22924	15433
22924	8303
22924	8300
22924	8301
22924	8297
22924	12274
22924	17388
22924	17389
22924	11225
22924	9687
22924	12478
22924	18937
22925	12813
22925	12779
22925	10832
22925	12484
22925	14487
22925	10427
22925	12655
22925	12169
22925	13781
22925	12106
22925	12758
22925	12759
22925	12564
22925	12182
22925	12539
22925	18875
22925	13693
22925	13221
22925	11118
22925	13241
22925	13242
22925	11214
22925	12158
22925	11399
22925	15743
22925	15744
22925	15741
22925	15742
22925	9635
22925	11124
22925	11125
22925	12497
22925	12545
22925	11927
22925	11928
22925	10365
22925	10366
22926	11181
22926	15824
22926	14381
22926	12192
22926	11129
22926	15947
22926	11918
22926	11192
22926	14661
22926	11166
22926	12256
22926	13321
22926	20910
22926	12970
22926	18827
22926	18848
22926	18852
22926	18853
22926	12979
22926	9631
22926	11177
22926	19908
22926	12109
22926	10417
22926	13763
22926	13856
22926	11130
22926	12270
22926	11106
22926	11915
22926	13988
22926	13320
22926	15946
22926	11925
22926	12018
22926	10300
22926	14874
22926	9545
22926	10075
22926	10445
22926	14059
22926	14060
22926	10863
22926	10862
22926	13710
22926	13713
22926	17087
22926	12564
22926	11929
22926	11930
22926	11924
22926	11116
22926	12892
22926	11229
22926	11115
22926	11920
22926	14280
22926	11921
22926	11940
22926	11997
22926	11403
22926	11926
22926	14028
22926	11562
22926	11172
22926	11173
22926	13229
22926	11223
22926	11914
22926	15686
22926	12266
22926	11923
22926	11151
22926	9011
22926	9015
22926	9022
22926	11402
22926	11101
22926	13322
22926	13324
22926	11171
22926	18686
22926	18687
22926	12107
22926	9906
22926	11407
22926	16213
22926	13230
22926	13716
22926	11406
22926	12495
22926	8693
22926	9954
22926	8843
22926	13693
22926	13590
22926	11075
22926	12487
22926	9964
22926	11098
22926	11165
22926	11157
22926	11158
22926	11156
22926	9611
22926	12187
22926	9612
22926	11118
22926	11080
22926	13237
22926	9614
22926	11408
22926	11276
22926	13584
22926	13585
22926	13586
22926	17233
22926	15711
22926	11399
22926	12568
22926	12570
22926	11155
22926	13323
22926	11271
22926	12170
22926	11367
22926	11152
22926	14371
22926	14372
22926	10361
22926	10363
22926	11176
22926	14057
22926	10372
22926	10373
22926	10374
22926	12596
22926	20093
22926	13840
22926	11225
22926	8999
22926	9635
22926	11122
22926	11123
22926	11124
22926	11125
22926	12893
22926	11394
22926	11395
22926	15577
22926	11117
22926	13766
22926	18722
22926	12478
22926	10365
22926	10366
22926	12146
22926	12894
22926	11119
22927	11181
22927	12601
22927	18912
22927	11192
22927	8583
22927	11166
22927	9559
22927	8994
22927	13321
22927	9631
22927	8259
22927	20846
22927	18163
22927	11106
22927	10637
22927	13320
22927	13404
22927	21923
22927	8378
22927	10863
22927	12564
22927	11364
22927	12892
22927	11110
22927	11229
22927	11112
22927	12551
22927	12562
22927	12567
22927	11173
22927	11684
22927	11223
22927	15492
22927	18412
22927	13927
22927	11179
22927	11151
22927	9018
22927	9022
22927	9456
22927	13322
22927	12107
22927	9906
22927	16213
22927	15583
22927	11086
22927	18720
22927	17997
22927	12546
22927	8693
22927	9954
22927	8980
22927	12881
22927	19498
22927	11189
22927	11165
22927	11188
22927	11158
22927	11156
22927	12187
22927	11118
22927	13241
22927	13242
22927	11575
22927	9614
22927	11408
22927	12158
22927	17233
22927	12476
22927	18147
22927	18149
22927	12568
22927	11155
22927	11340
22927	13323
22927	11350
22927	16491
22927	11348
22927	12170
22927	11152
22927	10760
22927	10361
22927	10363
22927	11176
22927	14057
22927	12596
22927	11963
22927	11113
22927	12893
22927	12497
22927	16086
22927	16087
22927	17028
22927	11352
22927	15938
22927	11347
22927	16506
22927	14543
22467	7971
22467	8072
22467	8086
22467	8092
22467	8102
22467	8110
22467	8114
22467	8115
22467	8116
22467	8117
22467	8118
22467	8119
22467	8129
22467	8624
22467	8663
22467	8671
22467	8689
22467	8760
22467	8761
22467	8819
22467	8820
22467	8909
22467	8910
22467	9143
22467	9177
22467	9188
22467	9190
22467	9332
22467	9426
22467	9434
22467	9830
22467	10027
22467	10040
22467	10041
22467	10048
22467	10661
22467	10842
22467	10851
22467	10860
22467	12816
22467	15136
22467	15218
22467	15274
22467	16085
22467	16625
22467	16724
22467	16725
22467	16744
22467	16788
22467	16789
22467	17674
22467	17675
22467	17676
22467	17756
22467	17863
22467	18133
22467	18134
22467	18167
22467	19462
22467	19509
22467	20123
22467	20557
22467	20698
22467	21180
22467	21295
22467	21296
22467	22023
22467	22083
22467	22380
22468	7993
22468	8074
22468	8110
22468	8114
22468	8115
22468	8116
22468	8117
22468	8118
22468	8119
22468	8120
22468	8121
22468	8129
22468	8170
22468	8171
22468	8172
22468	8173
22468	8174
22468	8175
22468	8176
22468	8177
22468	9177
22468	9182
22468	9233
22468	9234
22468	9235
22468	9236
22468	9239
22468	9316
22468	9423
22468	9424
22468	9472
22468	9473
22468	10661
22468	12314
22468	17468
22468	17469
22468	18876
22468	19055
22468	19464
22468	19465
22469	8001
22469	8003
22469	8053
22469	8073
22469	8075
22469	8086
22469	8651
22469	8671
22469	8689
22469	8820
22469	9187
22469	9188
22469	9190
22469	9191
22469	9246
22469	9345
22469	9373
22469	9830
22469	10662
22469	10851
22469	11866
22469	12234
22469	12419
22469	12420
22469	12816
22469	12966
22469	13391
22469	13392
22469	15138
22469	15172
22469	15218
22469	15274
22469	16625
22469	16627
22469	16639
22469	17756
22469	17863
22469	18133
22469	18134
22469	18167
22469	18756
22469	18757
22469	18758
22469	18759
22469	18760
22469	18761
22469	18995
22469	18996
22469	18997
22469	19061
22469	19062
22469	19063
22469	19064
22469	19065
22469	19509
22469	19613
22469	19970
22469	20698
22469	21044
22469	21169
22469	21184
22469	21233
22469	21497
22469	22083
22469	22383
22470	7977
22470	8008
22470	8009
22470	8010
22470	8030
22470	8429
22470	8627
22470	8632
22470	8652
22470	8656
22470	8657
22470	8791
22470	8877
22470	8904
22470	9194
22470	9195
22470	9242
22470	9243
22470	9277
22470	9279
22470	9280
22470	9342
22470	9343
22470	9348
22470	9351
22470	9354
22470	9356
22470	10297
22470	10298
22470	10299
22470	11877
22470	11878
22470	13390
22470	13480
22470	13481
22470	14243
22470	15661
22470	16674
22470	16934
22470	16943
22470	16944
22470	16945
22470	18084
22470	18403
22470	18404
22470	18864
22470	18867
22470	18894
22470	19044
22470	19045
22470	19047
22470	19048
22470	19798
22470	19815
22470	19850
22470	20674
22470	20943
22470	20981
22470	20982
22470	21164
22470	21165
22470	21166
22470	21261
22470	21262
22470	21321
22470	21475
22470	21477
22470	21507
22470	22223
22470	22224
22470	22302
22471	7977
22471	7979
22471	8014
22471	8029
22471	8031
22471	8033
22471	8429
22471	8626
22471	8627
22471	8656
22471	8658
22471	8659
22471	8671
22471	8674
22471	8734
22471	8820
22471	8907
22471	9188
22471	9190
22471	9194
22471	9195
22471	9278
22471	9335
22471	9343
22471	9345
22471	9349
22471	9354
22471	9356
22471	9374
22471	9830
22471	10033
22471	10034
22471	10035
22471	10036
22471	10042
22471	10043
22471	10044
22471	10049
22471	10050
22471	10051
22471	10052
22471	10053
22471	10054
22471	10059
22471	10060
22471	10061
22471	10062
22471	10448
22471	10851
22471	12316
22471	12845
22471	12848
22471	13451
22471	15028
22471	15029
22471	15030
22471	15218
22471	15274
22471	15834
22471	15835
22471	17756
22471	17819
22471	17863
22471	17945
22471	18133
22471	18134
22471	18167
22471	18427
22471	18601
22471	18866
22471	19204
22471	19206
22471	19207
22471	19208
22471	19209
22471	19210
22471	19280
22471	19447
22471	19627
22471	19637
22471	19638
22471	19670
22471	19849
22471	20045
22471	20698
22471	21065
22471	21194
22471	22083
22471	22092
22472	8004
22472	8055
22472	8624
22472	8660
22472	8688
22472	8875
22472	8879
22472	8882
22472	8885
22472	8908
22472	9197
22472	9200
22472	9241
22472	9355
22472	9387
22472	9542
22472	9543
22472	10022
22472	10023
22472	10024
22472	10025
22472	10037
22472	10038
22472	10039
22472	10046
22472	10047
22472	11309
22472	11866
22472	12651
22472	12653
22472	12968
22472	12969
22472	13473
22472	14903
22472	14904
22472	14905
22472	15138
22472	15467
22472	15468
22472	15557
22472	15661
22472	17756
22472	18167
22472	18168
22472	18850
22472	19061
22472	19062
22472	19063
22472	19064
22472	19448
22472	20698
22472	20944
22472	20945
22472	20946
22472	21178
22472	22380
22473	8027
22473	8028
22473	8029
22473	8062
22473	8066
22473	8159
22473	8308
22473	8315
22473	8657
22473	9196
22473	9240
22473	9260
22473	9261
22473	9262
22473	10064
22473	10065
22473	10297
22473	10298
22473	10299
22473	10552
22473	10553
22473	13390
22473	13439
22473	13656
22473	14293
22473	14294
22473	15661
22473	16670
22473	16671
22473	16672
22473	16673
22473	16674
22473	16874
22473	16934
22473	18084
22473	18868
22473	19376
22473	19510
22473	19511
22473	19512
22473	19815
22473	19816
22473	19855
22473	19866
22473	20083
22473	21066
22473	21511
22473	21512
22473	21513
22473	21515
22473	22224
22473	22436
22474	8024
22474	8145
22474	8146
22474	8470
22474	8471
22474	8484
22474	8485
22474	9270
22474	9474
22474	9475
22474	9476
22474	9613
22474	9775
22474	9776
22474	10771
22474	10772
22474	14741
22474	14742
22474	14743
22474	15083
22474	15219
22474	18161
22474	19294
22474	19295
22474	19296
22474	21323
22475	14449
22475	14450
22475	17544
22476	7971
22476	8365
22476	8390
22476	8461
22476	9248
22476	9324
22476	9361
22476	9430
22476	10860
22476	11858
22476	12312
22476	12520
22476	12985
22476	13009
22476	13010
22476	14557
22476	16593
22476	16724
22476	16725
22476	16999
22476	17547
22476	19462
22476	19475
22476	20368
22476	20996
22476	21331
22476	21456
22477	16300
22477	16340
22477	17545
22477	17546
22477	17547
22477	17548
22477	17549
22477	17550
22477	17551
22477	17552
22477	18977
22477	20368
22477	20517
22477	21098
22478	8157
22478	8407
22478	9386
22478	13443
22478	13445
22478	14193
22478	14195
22478	14196
22478	14197
22478	17059
22478	17060
22478	17257
22478	20745
22478	21785
22478	21834
22479	9048
22480	8041
22480	9048
22480	12841
22480	17831
22480	17832
22480	17833
22480	17834
22480	17835
22480	17836
22480	17837
22480	21346
22480	21347
22480	21348
22480	21349
22480	21642
22481	8358
22481	8412
22481	8619
22481	8810
22481	9221
22481	9384
22481	9425
22481	9432
22481	9765
22481	9887
22481	9888
22481	9889
22481	9890
22481	10377
22481	10378
22481	10379
22481	10380
22481	10381
22481	10382
22481	10383
22481	10694
22481	12306
22481	13657
22481	14198
22481	14199
22481	15327
22481	15328
22481	15329
22481	15330
22481	15437
22481	15712
22481	15713
22481	16483
22481	17318
22481	17319
22481	18922
22481	19138
22481	19177
22481	19178
22481	19179
22481	19325
22481	19360
22481	19443
22481	19602
22481	19624
22481	20543
22481	21555
22481	21556
22481	22222
22482	8007
22482	11856
22482	11857
22482	12974
22482	12975
22482	12976
22482	12984
22483	8170
22483	8171
22483	8172
22483	8173
22483	8174
22483	8175
22483	8176
22483	8177
22483	8245
22483	8246
22483	8247
22483	8248
22483	8249
22483	8250
22483	8251
22483	8252
22483	8253
22483	8254
22483	8255
22483	8256
22483	8257
22483	8258
22483	8291
22483	8292
22483	8293
22483	8294
22483	8296
22483	8309
22483	8310
22483	8311
22483	8705
22483	9121
22483	9133
22483	9561
22483	9562
22483	9563
22483	9564
22483	9565
22483	9566
22483	9567
22483	9568
22483	9569
22483	9570
22483	9571
22483	9572
22483	9573
22483	9574
22483	9575
22483	9576
22483	9577
22483	9592
22483	9594
22483	9595
22483	9596
22483	9692
22483	9697
22483	9698
22483	9699
22483	9700
22483	9714
22483	9715
22483	9716
22483	9717
22483	10068
22483	10069
22483	10070
22483	10071
22483	10740
22483	10741
22483	10742
22483	10743
22483	10744
22483	10745
22483	10746
22483	12054
22483	12055
22483	12056
22483	12057
22483	12058
22483	12059
22483	12060
22483	12061
22483	12062
22483	12063
22483	12064
22483	12065
22483	12066
22483	12067
22483	12068
22483	12069
22483	12070
22483	12333
22483	15312
22483	16316
22483	16318
22483	17553
22483	17825
22483	17826
22483	17921
22483	19464
22483	19465
22483	21291
22483	21309
22483	22018
22483	22019
22483	22020
22483	22021
22483	22022
22484	9562
22484	9563
22484	9564
22484	9565
22484	9566
22484	9567
22484	9568
22484	9569
22484	9943
22484	9944
22484	9945
22484	9946
22484	9947
22484	9948
22484	9949
22484	9950
22484	9951
22484	9952
22484	9970
22484	9971
22484	9972
22484	9973
22484	9974
22484	9975
22484	9976
22484	9977
22484	9978
22484	9979
22484	9980
22484	9981
22484	9982
22484	9983
22484	9984
22484	9985
22484	9986
22484	9987
22484	9988
22484	9989
22484	9990
22484	9991
22484	9992
22484	9993
22484	9994
22484	9995
22484	9996
22484	9997
22484	9998
22484	9999
22484	10000
22484	10001
22484	10002
22484	10003
22484	10004
22484	10583
22484	10584
22484	10644
22484	13789
22484	13790
22484	13791
22484	13792
22484	13793
22484	13794
22484	16994
22485	9551
22485	9552
22485	9553
22485	9554
22485	9555
22485	9556
22485	9701
22485	9702
22485	9703
22485	9704
22485	9705
22485	9706
22485	9707
22485	9937
22485	9938
22485	9939
22485	9940
22485	9941
22485	11899
22485	11900
22485	11901
22485	11902
22485	11903
22485	11904
22485	11905
22485	11906
22485	11907
22485	11908
22485	11909
22485	13795
22485	13796
22485	13797
22485	13798
22485	13799
22485	13800
22485	13801
22485	13802
22485	13803
22485	13804
22485	13805
22485	16857
22485	20494
22486	8097
22486	8186
22486	8188
22486	8361
22486	8447
22486	8448
22486	8449
22486	8595
22486	8596
22486	8597
22486	8602
22486	8605
22486	8696
22486	8700
22486	9034
22486	9035
22486	9036
22486	9037
22486	9044
22486	9058
22486	9073
22486	9457
22486	12072
22486	12251
22486	12252
22486	12253
22486	12254
22486	13861
22486	15123
22486	15833
22486	16357
22486	16805
22486	16935
22486	16942
22486	17160
22486	17261
22486	17262
22486	17535
22486	19714
22486	21297
22486	21298
22486	21299
22486	21655
22486	22384
22487	8038
22487	8050
22487	8265
22487	8386
22487	8387
22487	8388
22487	8389
22487	8433
22487	8563
22487	8620
22487	8639
22487	8668
22487	8696
22487	8718
22487	8722
22487	8723
22487	8724
22487	8725
22487	8746
22487	8845
22487	8846
22487	8852
22487	8860
22487	8922
22487	8924
22487	9034
22487	9035
22487	9036
22487	9037
22487	9063
22487	9077
22487	9080
22487	9086
22487	9106
22487	9115
22487	9116
22487	9119
22487	9161
22487	9162
22487	9311
22487	9312
22487	9373
22487	9444
22487	9450
22487	9459
22487	9544
22487	9822
22487	10627
22487	10683
22487	10686
22487	10696
22487	10697
22487	11420
22487	12263
22487	12285
22487	12818
22487	12833
22487	12856
22487	13219
22487	13467
22487	13477
22487	13669
22487	13678
22487	14175
22487	14235
22487	14422
22487	14476
22487	14930
22487	15014
22487	15015
22487	15016
22487	15017
22487	15316
22487	15332
22487	15338
22487	16248
22487	16405
22487	16406
22487	16407
22487	16408
22487	16409
22487	16410
22487	16554
22487	16589
22487	16805
22487	17246
22487	17247
22487	17350
22487	17606
22487	17607
22487	17756
22487	17758
22487	18393
22487	18394
22487	18395
22487	18396
22487	18397
22487	18406
22487	19084
22487	19279
22487	19280
22487	19283
22487	19327
22487	19901
22487	19985
22487	20051
22487	20564
22487	20685
22487	20951
22487	21111
22487	21169
22487	21342
22487	21343
22487	21344
22487	21454
22487	21480
22487	21654
22487	21655
22487	21659
22487	21660
22487	22294
22487	22337
22488	8265
22488	8362
22488	15885
22488	15886
22488	15887
22488	18393
22488	20978
22488	20979
22488	20980
22488	20990
22488	20991
22488	20992
22489	8160
22489	8386
22489	8387
22489	8388
22489	8389
22489	8440
22489	8441
22489	8442
22489	8550
22489	8555
22489	8556
22489	8713
22489	8845
22489	8923
22489	9062
22489	9079
22489	9088
22489	9164
22489	9467
22489	9468
22489	9469
22489	10066
22489	10067
22489	10480
22489	10545
22489	10683
22489	10686
22489	11420
22489	12332
22489	12833
22489	13669
22489	13677
22489	13678
22489	13683
22489	13832
22489	13833
22489	13834
22489	13835
22489	13836
22489	13837
22489	14175
22489	14232
22489	14233
22489	14235
22489	14422
22489	15223
22489	15316
22489	16615
22489	16758
22489	17246
22489	17247
22489	17607
22489	17998
22489	18141
22489	18142
22489	18143
22489	18856
22489	18857
22489	18900
22489	19958
22489	19959
22489	19960
22489	19961
22489	20564
22489	20687
22489	20951
22489	21111
22489	22294
22490	8090
22490	8185
22490	8186
22490	8188
22490	8190
22490	8191
22490	8192
22490	8201
22490	8440
22490	8441
22490	8442
22490	8595
22490	8596
22490	8597
22490	8607
22490	9031
22490	9291
22490	9321
22490	9435
22490	9467
22490	9468
22490	9469
22490	12072
22490	12905
22490	13482
22490	13624
22490	14173
22490	15123
22490	15223
22490	16633
22490	16935
22490	16941
22490	16942
22490	17261
22490	17535
22490	18418
22490	18881
22490	19614
22490	21288
22490	21655
22491	12048
22491	12049
22491	12050
22491	15659
22491	16922
22491	16925
22491	16926
22491	16927
22491	16928
22491	16929
22491	16930
22491	16931
22491	16932
22491	16933
22491	19126
22491	20854
22491	20855
22492	9460
22492	15082
22492	17508
22492	18813
22492	18814
22492	18815
22492	18816
22492	18817
22492	18818
22492	18819
22492	18820
22492	18821
22492	18822
22492	22219
22492	22220
22492	22221
22492	22324
22492	22325
22492	22326
22492	22327
22493	7973
22493	7987
22493	8025
22493	8053
22493	8085
22493	8088
22493	8204
22493	8205
22493	8220
22493	8221
22493	8222
22493	8223
22493	8224
22493	8228
22493	8368
22493	8617
22493	8643
22493	8649
22493	8698
22493	8754
22493	9186
22493	9250
22493	9251
22493	9252
22493	9281
22493	9296
22493	9297
22493	9298
22493	9646
22493	9647
22493	12327
22493	12738
22493	12739
22493	13664
22493	14363
22493	14669
22493	15171
22493	15718
22493	15719
22493	15720
22493	16099
22493	16135
22493	16246
22493	16574
22493	16942
22493	17674
22493	17675
22493	17676
22493	17759
22493	17760
22493	17761
22493	17762
22493	17764
22493	17849
22493	17864
22493	17865
22493	17998
22493	18564
22493	18617
22493	18878
22493	19488
22493	19489
22493	20369
22493	20537
22493	21216
22493	21503
22493	22044
22493	22430
22493	22463
22493	22464
22494	8088
22494	8151
22494	8698
22494	8722
22494	8723
22494	8724
22494	8725
22494	9268
22494	11898
22494	15718
22494	15719
22494	15720
22494	16626
22494	18218
22494	18219
22494	18220
22494	19559
22494	19560
22494	19561
22494	19562
22494	19563
22494	19564
22494	19565
22494	19566
22494	19567
22494	19568
22494	19569
22494	19570
22495	7973
22495	7993
22495	8088
22495	8400
22495	8466
22495	8467
22495	8474
22495	8595
22495	8596
22495	8597
22495	8614
22495	8618
22495	8619
22495	8673
22495	8698
22495	8926
22495	8927
22495	9097
22495	9286
22495	9287
22495	9288
22495	9296
22495	9304
22495	9305
22495	9306
22495	9310
22495	9440
22495	9441
22495	11912
22495	12309
22495	12866
22495	13820
22495	13821
22495	13823
22495	13824
22495	14173
22495	14363
22495	14731
22495	15123
22495	15586
22495	15718
22495	15719
22495	15720
22495	16088
22495	16128
22495	16143
22495	16144
22495	16145
22495	16845
22495	17986
22495	18398
22495	18399
22495	18400
22495	18401
22495	18549
22495	18616
22495	18617
22495	18755
22495	18960
22495	19177
22495	19892
22495	20082
22495	20192
22495	20193
22495	20194
22495	20518
22495	20947
22495	21172
22495	21438
22495	21439
22495	21487
22495	21488
22495	21489
22495	21490
22495	21496
22495	21672
22495	21703
22495	22005
22495	22006
22495	22007
22495	22032
22495	22035
22495	22386
22495	22463
22495	22464
22496	8126
22496	8127
22496	8128
22496	8129
22496	8189
22496	8194
22496	8461
22496	8606
22496	8775
22496	8776
22496	9248
22496	9324
22496	9361
22496	9381
22496	9382
22496	9477
22496	12905
